Fordham,102.3
Charlotte,102.2
Santa Clara,102.0
Denver,101.8
N Mex State,101.8
S Illinois,101.8
Auburn,101.6
TX El Paso,101.6
Duquesne,101.6
San Fransco,101.6
Miss State,101.5
Iona,101.5
Bradley,101.5
Lg Beach St,101.3
Pacific,101.2
Canisius,101.1
Harvard,101.1
Belmont,101.1
E Carolina,101.0
Ohio,100.8
Utah State,100.8
TX Christian,100.8
Valparaiso,100.8
Central FL,100.8
Texas Tech,100.7
UC Irvine,100.7
Akron,100.6
WI-Grn Bay,100.6
San Diego,100.6
S Carolina,100.6
Manhattan,100.5
UCSB,100.5
Loyola-MD,100.5
Cal Poly,100.5
Niagara,100.4
Rider,100.4
UAB,100.4
Bucknell,100.3
Loyola Mymt,100.3
Princeton,100.3
Tulsa,100.2
Buffalo,100.2
Portland,100.2
Cleveland St,100.1
Middle Tenn,100.0
IL-Chicago,100.0
Pepperdine,100.0
Yale,99.9
Fairfield,99.9
Idaho,99.9
TX-Arlington,99.9
Kent State,99.9
Marshall,99.9
Geo Mason,99.8
Wright State,99.8
Delaware,99.8
Stony Brook,99.7
Youngs St,99.7
S Dakota St,99.7
Marist,99.6
TN State,99.6
Miami (OH),99.6
WI-Milwkee,99.6
Oakland,99.5
Lehigh,99.5
Loyola-Chi,99.5
Drexel,99.5
LA Tech,99.4
N Dakota St,99.4
S Methodist,99.3
W Michigan,99.3
Boston U,99.3
NW State,99.3
Towson,99.2
Vermont,99.2
Oral Roberts,99.2
San Jose St,99.1
E Kentucky,99.1
Siena,99.1
Morehead St,99.1
UC Riverside,99.1
Tulane,99.1
Cal St Nrdge,99.1
UC Davis,99.0
Davidson,99.0
Bowling Grn,98.9
Northeastrn,98.9
E Michigan,98.8
Lafayette,98.8
W Kentucky,98.8
Murray St,98.8
St Peters,98.7
CS Fullerton,98.7
U Penn,98.7
Hawaii,98.7
Rice,98.7
Brown,98.5
Mt St Marys,98.5
Hofstra,98.5
Army,98.5
Wagner,98.5
AR Lit Rock,98.5
Hartford,98.5
Florida Intl,98.5
Georgia St,98.4
S Alabama,98.4
Albany,98.4
Dartmouth,98.4
Quinnipiac,98.4
Holy Cross,98.4
Ste F Austin,98.3
LA Monroe,98.3
St Fran (NY),98.3
Columbia,98.3
CS Bakersfld,98.2
James Mad,98.2
Arkansas St,98.2
Old Dominion,98.2
Jksnville St,98.2
Sacred Hrt,98.2
Texas State,98.1
Toledo,98.1
Bryant,98.1
Seattle,98.1
Central Mich,98.1
TX-San Ant,98.1
Colgate,98.1
Maine,98.1
Mercer,98.1
Fla Atlantic,98.1
Rob Morris,98.0
Central Conn,98.0
N Illinois,98.0
Ball State,98.0
American,98.0
Montana,97.9
N Hampshire,97.9
TN Tech,97.9
Wm & Mary,97.8
LA Lafayette,97.8
South Dakota,97.8
Cornell,97.8
Fla Gulf Cst,97.8
NC-Wilmgton,97.7
LIU-Brooklyn,97.7
Houston,97.6
Maryland BC,97.6
Binghamton,97.6
Col Charlestn,97.6
W Illinois,97.5
North Texas,97.5
St Fran (PA),97.4
Navy,97.4
Savannah St,97.3
Monmouth,97.3
Weber State,97.2
E Tenn St,97.2
N Florida,97.1
NC-Asheville,97.1
F Dickinson,97.1
Troy,97.0
SE Louisiana,97.0
UMKC,96.9
IUPUI,96.9
SC Upstate,96.9
Norfolk St,96.9
NC Central,96.9
Charl South,96.8
Stetson,96.8
Gard-Webb,96.7
SE Missouri,96.7
Wofford,96.6
IPFW,96.6
Coppin State,96.6
Lipscomb,96.6
Austin Peay,96.6
Morgan St,96.5
Elon,96.5
TX Southern,96.4
Lamar,96.4
Nicholls St,96.4
Sam Hous St,96.4
N Colorado,96.3
McNeese St,96.3
Neb Omaha,96.3
Chicago St,96.3
Delaware St,96.3
Coastal Car,96.3
SIU Edward,96.2
Maryland ES,96.2
E Illinois,96.2
Idaho State,96.2
N Kentucky,96.2
Winthrop,96.2
Kennesaw St,96.1
TX A&M-CC,96.1
Jacksonville,96.1
New Orleans,96.0
W Carolina,96.0
N Arizona,96.0
TN Martin,95.9
North Dakota,95.9
NC A&T,95.8
Beth-Cook,95.8
S Car State,95.8
Utah Val St,95.7
Samford,95.6
S Utah,95.6
GA Southern,95.5
Furman,95.5
Presbyterian,95.5
App State,95.5
Sac State,95.5
Florida A&M,95.4
Liberty,95.4
Hampton,95.3
Chattanooga,95.3
Portland St,95.2
Howard,95.2
High Point,95.2
NC-Grnsboro,95.2
Citadel,95.2
E Washingtn,95.2
Campbell,95.1
Longwood,95.1
Southern,95.1
Central Ark,95.0
Montana St,95.0
NJIT,94.9
VA Military,94.9
Radford,94.9
Houston Bap,94.8
Ark Pine Bl,94.6
TX-Pan Am,94.2
Alcorn State,93.7
Jackson St,93.3
Alabama St,92.7
Alab A&M,92.6
Miss Val St,92.5
Prairie View,92.4
Grambling St,92.1
