Michigan St,107.8
Michigan,107.6
Ohio State,107.5
Kansas,107.4
Baylor,107.0
Indiana,107.0
Wisconsin,106.8
Duke,106.7
Purdue,106.5
Kansas St,106.4
Texas,106.4
N Carolina,106.4
Georgetown,106.3
Northwestern,106.2
Louisville,106.2
Iowa State,106.2
Missouri,106.1
Vanderbilt,106.1
Marquette,106.0
Connecticut,105.9
Illinois,105.9
Florida,105.9
W Virginia,105.8
Kentucky,105.7
Notre Dame,105.7
Florida St,105.6
S Florida,105.5
Oklahoma St,105.4
Syracuse,105.3
Minnesota,105.3
Tennessee,105.3
Alabama,105.2
Villanova,105.1
Seton Hall,105.0
Miami (FL),104.9
Pittsburgh,104.9
Cincinnati,104.7
Virginia,104.7
Mississippi,104.7
Memphis,104.6
Iowa,104.6
Temple,104.5
Penn State,104.5
Oklahoma,104.5
Nebraska,104.4
Xavier,104.4
NC State,104.4
Georgia,104.3
UNLV,104.3
Texas A&M,104.1
VA Tech,104.0
Miss State,104.0
St Johns,104.0
LSU,103.9
St Josephs,103.8
Marshall,103.8
Colorado St,103.8
N Iowa,103.7
Rutgers,103.7
San Diego St,103.7
Providence,103.6
S Mississippi,103.6
Wichita St,103.6
Creighton,103.4
Maryland,103.4
Dayton,103.4
Missouri St,103.3
Saint Louis,103.3
Duquesne,103.3
Lg Beach St,103.2
Washington,103.1
UAB,103.1
California,103.1
Arkansas,103.1
St Bonavent,103.0
Auburn,103.0
Texas Tech,103.0
UCLA,102.9
Arizona,102.9
Evansville,102.9
New Mexico,102.9
Clemson,102.9
Gonzaga,102.9
Central FL,102.8
Richmond,102.8
Oregon,102.8
Drake,102.7
La Salle,102.7
Tulsa,102.7
Illinois St,102.6
U Mass,102.6
DePaul,102.6
S Carolina,102.6
Colorado,102.5
Indiana St,102.5
Akron,102.5
St Marys,102.5
TX Christian,102.5
Wyoming,102.5
Geo Wshgtn,102.4
BYU,102.4
Stanford,102.3
GA Tech,102.3
Boise State,102.3
Charlotte,102.2
Buffalo,102.0
USC,102.0
E Carolina,101.9
Oregon St,101.9
TX El Paso,101.8
S Illinois,101.7
Rice,101.7
Wash State,101.7
Rhode Island,101.6
Wake Forest,101.6
Old Dominion,101.5
Utah,101.5
Cleveland St,101.5
Butler,101.5
Bowling Grn,101.4
Air Force,101.4
Boston Col,101.4
VCU,101.3
Bradley,101.2
Princeton,101.2
WI-Grn Bay,101.1
Ohio,101.0
Detroit,101.0
U Penn,101.0
S Methodist,101.0
N Mex State,101.0
Miami (OH),101.0
Middle Tenn,100.9
Loyola Mymt,100.9
Belmont,100.9
WI-Milwkee,100.8
Kent State,100.8
Fordham,100.8
Valparaiso,100.8
Harvard,100.8
Portland,100.8
Fairfield,100.7
San Fransco,100.6
Oakland,100.5
Arizona St,100.5
Geo Mason,100.4
Iona,100.4
Utah State,100.4
Oral Roberts,100.4
Nevada,100.4
UCSB,100.3
Cornell,100.3
Houston,100.2
Youngs St,100.2
Drexel,100.2
Wright State,100.2
Yale,100.2
Murray St,100.2
Idaho,100.2
S Dakota St,100.1
W Michigan,100.1
Fla Atlantic,100.1
Mercer,100.1
Denver,100.1
TN State,100.0
E Tenn St,99.9
Northeastrn,99.9
Fresno St,99.9
SC Upstate,99.9
N Florida,99.8
IL-Chicago,99.8
Davidson,99.8
W Kentucky,99.8
Arkansas St,99.7
AR Lit Rock,99.7
Austin Peay,99.7
Tulane,99.7
NC-Wilmgton,99.6
Fla Gulf Cst,99.6
Lamar,99.6
Delaware,99.6
Loyola-MD,99.6
LA Monroe,99.5
Jacksonville,99.5
North Texas,99.5
Bucknell,99.5
San Diego,99.5
W Illinois,99.4
Georgia St,99.4
Towson,99.4
TN Tech,99.3
Lipscomb,99.3
Loyola-Chi,99.3
IUPUI,99.2
LA Lafayette,99.2
Hawaii,99.2
Weber State,99.1
Florida Intl,99.1
LA Tech,99.1
Stetson,99.1
Rob Morris,99.0
Col Charlestn,99.0
Columbia,99.0
Wm & Mary,99.0
TX-Arlington,98.9
Troy,98.9
N Dakota St,98.9
Hofstra,98.9
Morehead St,98.9
S Alabama,98.9
Central Mich,98.9
Lehigh,98.9
Santa Clara,98.8
E Michigan,98.8
Manhattan,98.8
Rider,98.8
TX-San Ant,98.7
Neb Omaha,98.7
San Jose St,98.6
S Utah,98.5
Siena,98.5
Wagner,98.5
Pepperdine,98.5
NC-Asheville,98.4
Boston U,98.4
LIU-Brooklyn,98.4
McNeese St,98.4
Kennesaw St,98.4
Montana,98.3
American,98.3
E Washingtn,98.2
N Illinois,98.2
Cal Poly,98.2
UC Irvine,98.2
Toledo,98.2
Ball State,98.2
Quinnipiac,98.1
Lafayette,98.1
James Mad,98.1
Portland St,98.1
TX A&M-CC,98.0
UC Riverside,98.0
IPFW,98.0
Holy Cross,98.0
CS Fullerton,98.0
Wofford,98.0
Niagara,98.0
NW State,98.0
UMKC,97.9
Cal St Nrdge,97.9
Ste F Austin,97.9
Sam Hous St,97.9
TN Martin,97.8
GA Southern,97.8
Jksnville St,97.8
Central Conn,97.7
Dartmouth,97.7
NC-Grnsboro,97.6
N Colorado,97.6
St Peters,97.6
South Dakota,97.6
Pacific,97.5
Furman,97.5
W Carolina,97.5
Monmouth,97.5
Samford,97.4
Texas State,97.4
Charl South,97.4
Idaho State,97.4
Vermont,97.4
SE Missouri,97.4
Seattle,97.4
UC Davis,97.3
App State,97.3
Marist,97.3
Citadel,97.3
Brown,97.2
Elon,97.2
Norfolk St,97.2
Central Ark,97.2
Sacred Hrt,97.2
Coastal Car,97.2
Navy,97.1
St Fran (NY),97.1
NC Central,97.1
Delaware St,97.1
Nicholls St,97.0
Stony Brook,97.0
Winthrop,97.0
E Kentucky,97.0
Campbell,97.0
CS Bakersfld,96.8
Montana St,96.7
High Point,96.7
Maryland ES,96.7
N Arizona,96.7
Chattanooga,96.7
Albany,96.6
St Fran (PA),96.6
Bryant,96.6
Savannah St,96.5
Colgate,96.5
SIU Edward,96.5
Gard-Webb,96.5
Mt St Marys,96.4
Chicago St,96.4
Morgan St,96.3
Radford,96.3
Howard,96.3
F Dickinson,96.3
E Illinois,96.2
Liberty,96.2
TX-Pan Am,96.2
Presbyterian,96.2
Utah Val St,96.1
Canisius,96.1
SE Louisiana,96.0
Beth-Cook,95.9
NC A&T,95.9
Maine,95.8
Hampton,95.8
North Dakota,95.8
Sac State,95.8
Coppin State,95.8
Miss Val St,95.7
Hartford,95.7
Florida A&M,95.7
VA Military,95.6
Army,95.3
Houston Bap,95.2
S Car State,95.1
Longwood,94.8
Maryland BC,94.8
Binghamton,94.8
N Hampshire,94.7
TX Southern,94.4
NJIT,94.0
Ark Pine Bl,93.3
Jackson St,93.2
Alabama St,92.8
Grambling St,92.8
Prairie View,92.5
Southern,92.4
Alcorn State,92.2
Alab A&M,92.1
