UC Riverside,98.6
Cal Poly,98.6
Loyola-MD,98.6
Austin Peay,98.6
Elon,98.5
Belmont,98.5
TX A&M-CC,98.5
N Colorado,98.5
Boston U,98.4
Princeton,98.3
Murray St,98.2
Mercer,98.2
Fla Atlantic,98.1
TN State,98.1
E Kentucky,98.0
AR Lit Rock,97.9
Middle Tenn,97.9
Campbell,97.9
TN Tech,97.8
Lipscomb,97.8
Chattanooga,97.8
UC Irvine,97.7
Arkansas St,97.7
Denver,97.7
Texas State,97.6
SC Upstate,97.6
E Illinois,97.6
Florida Intl,97.6
S Dakota St,97.5
N Dakota St,97.5
N Florida,97.5
LA Lafayette,97.3
S Alabama,97.3
Vermont,97.3
TX-San Ant,97.2
Nicholls St,97.2
Furman,97.2
S Utah,97.1
North Texas,97.1
Morgan St,97.1
Winthrop,97.0
Binghamton,97.0
Maine,96.9
Stetson,96.9
IPFW,96.8
SE Missouri,96.8
TN Martin,96.8
McNeese St,96.7
(6-21),96.7
Kennesaw St,96.7
LA Monroe,96.6
SE Louisiana,96.6
SIU Edward,96.6
Radford,96.6
Mt St Marys,96.5
New Orleans,96.5
Lamar,96.5
Stony Brook,96.4
Ste F Austin,96.4
Rob Morris,96.4
Holy Cross,96.3
Jksnville St,96.3
NC Central,96.2
Albany,96.2
UMKC,96.1
N Hampshire,96.1
W Illinois,96.1
Fla Gulf Cst,96.0
Presbyterian,96.0
TX-Arlington,96.0
U Penn,95.9
Yale,95.9
Liberty,95.9
NW State,95.9
Maryland BC,95.8
NC-Asheville,95.8
Brown,95.7
Longwood,95.6
Central Ark,95.5
Gard-Webb,95.5
VA Military,95.4
Bucknell,95.3
Hartford,95.3
Charl South,95.3
Dartmouth,95.2
Savannah St,95.1
Lehigh,95.1
Norfolk St,95.1
Howard,95.0
Coastal Car,95.0
American,94.9
NC A&T,94.9
Navy,94.9
Hampton,94.9
Delaware St,94.7
S Car State,94.7
Colgate,94.7
Columbia,94.7
Army,94.7
Ark Pine Bl,94.6
High Point,94.6
(8-17),94.5
Florida A&M,94.4
Lafayette,94.4
South Dakota,94.4
Quinnipiac,94.3
Coppin State,94.2
LIU-Brooklyn,94.2
TX-Pan Am,94.2
Maryland ES,94.2
Bryant,94.1
Monmouth,94.0
Beth-Cook,94.0
F Dickinson,93.8
St Fran (PA),93.8
Jackson St,93.5
Sacred Hrt,93.4
TX Southern,93.3
Wagner,93.1
St Fran (NY),92.9
Houston Bap,92.8
Chicago St,92.7
Alabama St,92.7
Central Conn,92.7
Utah Val St,92.2
NJIT,92.2
North Dakota,92.2
Miss Val St,92.2
Prairie View,91.9
Alcorn State,91.8
Alab A&M,90.6
Southern,90.6
Grambling St,90.5
