San Diego St,101.5
Kent State,101.4
Toledo,101.3
Texas A&M,101.3
Cal St Nrdge,101.3
VA Tech,101.2
Geo Mason,101.2
Tulane,101.2
Missouri St,101.2
Illinois St,101.2
Rhode Island,101.1
Richmond,101.0
Bowling Grn,101.0
San Diego,101.0
Evansville,100.9
NC-Wilmgton,100.9
N Iowa,100.8
WI-Grn Bay,100.8
Murray St,100.8
Old Dominion,100.7
Central Mich,100.5
Gonzaga,100.4
Wright State,100.4
VCU,100.4
Austin Peay,100.3
Wichita St,100.3
Drake,100.3
S Alabama,100.2
Akron,100.2
Ball State,100.2
Air Force,100.1
E Illinois,100.1
LA Lafayette,100.0
TN Tech,100.0
St Marys,99.9
E Washingtn,99.8
(5-7),99.8
Utah State,99.8
Loyola-Chi,99.7
Boise State,99.7
Lg Beach St,99.6
Valparaiso,99.6
W Kentucky,99.6
Buffalo,99.5
North Texas,99.5
San Fransco,99.5
Weber State,99.4
Lipscomb,99.4
N Mex State,99.3
S Utah,99.3
UCSB,99.2
Pacific,99.2
James Mad,99.2
UC Irvine,99.2
Siena,99.2
Princeton,99.1
E Carolina,99.1
Georgia St,99.1
Manhattan,99.0
Hofstra,98.9
Chattanooga,98.9
N Illinois,98.9
Idaho State,98.9
LA Tech,98.9
Iona,98.9
W Michigan,98.9
Wm & Mary,98.9
TN State,98.9
Wofford,98.8
Arkansas St,98.8
Col Charlestn,98.8
TX-Pan Am,98.8
Idaho,98.8
Oakland,98.8
AR Lit Rock,98.8
Maine,98.7
St Peters,98.6
Canisius,98.6
Portland St,98.6
Delaware,98.6
TN Martin,98.6
Chicago St,98.5
Loyola Mymt,98.5
(5-19),98.5
Niagara,98.5
CS Fullerton,98.5
Marist,98.5
SE Missouri,98.5
UMKC,98.4
U Penn,98.4
N Arizona,98.4
W Illinois,98.4
Portland,98.3
Youngs St,98.3
Troy,98.3
Drexel,98.2
Montana St,98.2
Rider,98.2
IUPUI,98.2
Fairfield,98.1
American,98.1
Sac State,98.1
Cal Poly,98.1
Morehead St,98.1
GA Southern,98.1
Montana,98.0
E Tenn St,98.0
New Orleans,98.0
E Kentucky,98.0
Denver,97.9
Oral Roberts,97.9
Navy,97.9
Florida Intl,97.9
E Michigan,97.9
Northeastrn,97.9
Belmont,97.8
Samford,97.8
Boston U,97.7
Holy Cross,97.6
Loyola-MD,97.6
NC-Grnsboro,97.5
Davidson,97.4
McNeese St,97.3
Citadel,97.3
W Carolina,97.3
Middle Tenn,97.2
Furman,97.1
N Hampshire,97.1
Stetson,96.9
App State,96.9
Fla Atlantic,96.9
Vermont,96.9
TX-San Ant,96.8
Mercer,96.8
Central FL,96.7
Hartford,96.7
Winthrop,96.6
TX A&M-CC,96.6
S Car State,96.6
VA Military,96.5
LA Monroe,96.5
Sam Hous St,96.5
Jksnville St,96.5
TX-Arlington,96.5
Brown,96.5
Yale,96.4
Jacksonville,96.4
Stony Brook,96.3
Towson,96.3
NW State,96.3
Radford,96.2
Bucknell,96.2
Texas State,96.1
Nicholls St,96.1
St Fran (NY),95.9
Lafayette,95.9
Harvard,95.8
Norfolk St,95.8
SE Louisiana,95.7
NC-Asheville,95.7
Ste F Austin,95.6
Columbia,95.6
Colgate,95.6
Lamar,95.6
Lehigh,95.6
Monmouth,95.5
Campbell,95.5
Coppin State,95.3
F Dickinson,95.2
Hampton,95.1
Morgan St,95.1
Cornell,95.0
Dartmouth,94.9
Maryland BC,94.8
Rob Morris,94.8
Mt St Marys,94.8
Army,94.7
Wagner,94.6
Delaware St,94.6
High Point,94.5
Coastal Car,94.5
Central Conn,94.4
St Fran (PA),94.3
Sacred Hrt,94.3
Charl South,94.2
Maryland ES,94.2
Liberty,94.2
LIU-Brooklyn,94.1
Florida A&M,94.0
NC A&T,93.8
Elon,93.8
Miss Val St,93.7
Albany,93.7
Quinnipiac,93.7
Alcorn State,93.6
Howard,93.3
Alab A&M,93.0
Beth-Cook,92.8
Alabama St,92.7
Jackson St,92.6
Ark Pine Bl,92.2
Grambling St,91.7
Prairie View,91.7
TX Southern,91.7
Southern,91.0
