American,98.0
GA Southern,98.0
St Peters,98.0
VA Military,98.0
Harvard,98.0
E Kentucky,97.9
NC-Grnsboro,97.9
Fla Atlantic,97.9
TN State,97.9
Rider,97.8
IPFW,97.7
Vermont,97.7
James Mad,97.7
W Carolina,97.6
TX El Paso,97.6
TX-Arlington,97.6
SE Missouri,97.6
Mercer,97.5
Oral Roberts,97.5
Maine,97.4
Hofstra,97.4
Oakland,97.3
Citadel,97.3
Binghamton,97.2
Loyola-MD,97.2
Furman,97.2
Jacksonville,97.1
Northeastrn,97.1
Hartford,97.1
Georgia St,97.1
Wagner,97.0
W Illinois,96.9
Bucknell,96.9
(10-14),96.9
Chicago St,96.8
Jksnville St,96.8
Towson,96.7
McNeese St,96.7
Colgate,96.7
Sam Hous St,96.6
Lehigh,96.6
UMKC,96.6
Navy,96.6
Lafayette,96.5
N Hampshire,96.5
S Utah,96.5
Cornell,96.5
Texas State,96.4
SE Louisiana,96.4
LA Monroe,96.4
TX A&M-CC,96.3
Nicholls St,96.3
Dartmouth,96.3
Ste F Austin,96.2
TX-San Ant,96.2
Columbia,96.1
Wm & Mary,96.0
Stetson,96.0
NC-Asheville,96.0
Monmouth,95.9
Central Conn,95.8
Lamar,95.8
Albany,95.7
Stony Brook,95.7
LIU-Brooklyn,95.6
NW State,95.6
Campbell,95.6
Quinnipiac,95.6
Army,95.5
Prairie View,95.5
St Fran (PA),95.5
Maryland BC,95.4
Jackson St,95.3
Winthrop,95.3
Coastal Car,95.3
St Fran (NY),95.2
Elon,95.2
Sacred Hrt,95.1
Savannah St,95.1
Charl South,95.0
Miss Val St,94.9
Ark Pine Bl,94.9
Radford,94.9
Rob Morris,94.7
F Dickinson,94.7
(17-9),94.6
Grambling St,94.5
TX-Pan Am,94.5
Mt St Marys,94.4
Alabama St,94.4
High Point,94.4
Alcorn State,94.3
Lipscomb,93.8
Liberty,93.8
S Car State,93.8
Coppin State,93.5
TX Southern,93.5
Hampton,93.1
Delaware St,93.1
Howard,92.7
Florida A&M,92.5
Alab A&M,92.5
NC A&T,92.0
Southern,91.7
Maryland ES,91.1
Beth-Cook,91.0
Norfolk St,90.9
Morgan St,90.2
