Wisconsin,109.1
Michigan St,108.9
Duke,108.9
Kentucky,108.6
Iowa,108.5
Illinois,108.5
St Johns,108.3
Miami (FL),108.3
N Carolina,108.3
Purdue,108.0
Michigan,108.0
Minnesota,108.0
Ohio State,107.9
Maryland,107.9
Stanford,107.9
Connecticut,107.9
Indiana,107.8
Penn State,107.5
Washington,107.3
UCLA,107.2
Syracuse,106.9
Rutgers,106.9
Oregon,106.8
Arkansas,106.7
Arizona,106.7
Mississippi,106.7
Tennessee,106.6
Louisville,106.6
Florida St,106.6
Villanova,106.6
Northwestern,106.5
Seton Hall,106.5
Auburn,106.5
Florida,106.4
Georgetown,106.4
USC,106.3
Providence,106.2
California,106.2
DePaul,106.2
Cincinnati,106.1
Temple,106.1
Alabama,106.0
Kansas,105.9
NC State,105.8
Wake Forest,105.8
Charlotte,105.8
Wash State,105.8
Arizona St,105.7
Virginia,105.6
Georgia,105.6
Oregon St,105.4
Clemson,105.3
GA Tech,105.3
Saint Louis,105.2
Texas,105.1
Miss State,105.1
W Virginia,105.0
Pittsburgh,105.0
Rhode Island,104.9
Vanderbilt,104.9
Oklahoma St,104.7
Nebraska,104.7
S Carolina,104.7
UAB,104.6
Missouri St,104.6
Missouri,104.5
Geo Wshgtn,104.5
Miami (OH),104.4
LSU,104.4
Kansas St,104.4
Tulsa,104.4
U Mass,104.3
Notre Dame,104.2
Ohio,104.2
Bowling Grn,104.2
Kent State,104.2
Bradley,104.2
S Florida,104.1
Oklahoma,104.0
Xavier,104.0
S Illinois,104.0
Colorado,103.9
Boston Col,103.9
Iowa State,103.9
TX Christian,103.9
UNLV,103.8
Memphis,103.8
Toledo,103.7
Indiana St,103.7
Creighton,103.7
Marquette,103.6
N Iowa,103.5
Colorado St,103.4
Evansville,103.3
St Josephs,103.3
Illinois St,103.2
Fresno St,103.2
Houston,103.1
Dayton,103.0
E Michigan,103.0
Drake,103.0
Marshall,103.0
S Mississippi,103.0
Akron,102.9
Utah,102.8
W Michigan,102.7
Rice,102.6
S Methodist,102.6
Ball State,102.5
Wyoming,102.5
BYU,102.4
Wichita St,102.4
Tulane,102.3
St Bonavent,102.2
Detroit,102.1
Air Force,102.0
Texas A&M,102.0
Florida Intl,101.9
New Mexico,101.9
La Salle,101.8
Texas Tech,101.8
Butler,101.8
Gonzaga,101.8
Duquesne,101.8
TX El Paso,101.6
WI-Grn Bay,101.6
W Kentucky,101.5
VA Tech,101.3
Cleveland St,101.3
Pepperdine,101.2
Arkansas St,101.1
TX-Pan Am,101.1
San Fransco,101.0
Central Mich,101.0
IL-Chicago,101.0
Buffalo,101.0
Weber State,101.0
Baylor,100.9
N Mex State,100.8
Geo Mason,100.7
S Alabama,100.7
Fordham,100.6
LA Lafayette,100.6
San Jose St,100.5
NC-Wilmgton,100.5
Montana St,100.5
Santa Clara,100.4
San Diego,100.4
Cal St Nrdge,100.3
Loyola Mymt,100.3
WI-Milwkee,100.3
North Texas,100.3
Hawaii,100.3
Oral Roberts,100.2
LA Tech,100.2
Princeton,100.2
N Arizona,100.2
Boise State,100.2
Idaho,100.1
San Diego St,100.0
St Marys,100.0
Loyola-Chi,100.0
Iona,100.0
New Orleans,99.9
U Penn,99.9
Chicago St,99.8
N Illinois,99.8
Hofstra,99.7
Old Dominion,99.6
Utah State,99.6
Oakland,99.6
Valparaiso,99.6
SE Missouri,99.6
E Washingtn,99.6
Portland,99.5
Niagara,99.4
Belmont,99.4
Fairfield,99.4
Wright State,99.3
E Carolina,99.3
VCU,99.2
Portland St,99.2
Lg Beach St,99.2
W Illinois,99.2
Idaho State,99.2
Youngs St,99.1
Murray St,99.0
Rider,99.0
Sac State,99.0
App State,99.0
Drexel,99.0
Montana,98.9
Siena,98.9
AR Lit Rock,98.9
Richmond,98.9
UCSB,98.8
James Mad,98.7
St Peters,98.6
S Utah,98.6
Nevada,98.6
American,98.6
Pacific,98.6
UC Irvine,98.5
Marist,98.5
Canisius,98.4
Loyola-MD,98.4
UMKC,98.3
Col Charlestn,98.3
CS Fullerton,98.2
Central FL,98.2
Davidson,98.1
Lafayette,98.0
Maine,98.0
Navy,97.8
Chattanooga,97.8
Cal Poly,97.8
IUPUI,97.8
Delaware,97.7
E Illinois,97.7
Bucknell,97.5
Texas State,97.4
Manhattan,97.4
Nicholls St,97.3
St Fran (NY),97.3
Morehead St,97.3
TN Martin,97.3
Austin Peay,97.2
TX-San Ant,97.2
E Tenn St,97.1
Wm & Mary,97.1
W Carolina,97.1
E Kentucky,97.1
Colgate,97.1
McNeese St,97.0
Middle Tenn,96.8
TN Tech,96.8
Mt St Marys,96.6
Wofford,96.6
LA Monroe,96.5
TN State,96.5
Georgia St,96.4
LIU-Brooklyn,96.3
Sam Hous St,96.3
Maryland BC,96.3
F Dickinson,96.2
Lamar,96.2
Samford,96.2
TX-Arlington,96.1
Harvard,96.1
Towson,96.1
Boston U,96.1
Hartford,96.0
Ste F Austin,96.0
Rob Morris,95.9
(13-14),95.9
Coppin State,95.8
Fla Atlantic,95.8
Northeastrn,95.8
VA Military,95.8
Furman,95.7
Dartmouth,95.7
Army,95.7
Alcorn State,95.6
Monmouth,95.6
Jksnville St,95.6
Central Conn,95.4
Jackson St,95.4
Cornell,95.4
NW State,95.4
GA Southern,95.3
Jacksonville,95.3
Wagner,95.3
SE Louisiana,95.2
Quinnipiac,95.2
Vermont,95.1
Holy Cross,95.1
St Fran (PA),95.1
N Hampshire,95.0
NC-Grnsboro,95.0
Stetson,95.0
Campbell,95.0
Citadel,95.0
Troy,94.7
Lehigh,94.7
Columbia,94.6
Mercer,94.5
Winthrop,94.3
Radford,94.3
Southern,94.2
Brown,94.1
Yale,94.0
NC-Asheville,93.8
S Car State,93.7
Morgan St,93.5
Alabama St,93.4
Ark Pine Bl,93.3
NC A&T,93.3
Howard,93.3
TX Southern,93.2
Norfolk St,93.2
Alab A&M,93.2
Prairie View,93.2
Hampton,93.2
Beth-Cook,93.2
Grambling St,93.1
Maryland ES,93.0
Miss Val St,92.9
Liberty,92.8
Florida A&M,92.8
Charl South,92.7
Elon,92.7
Coastal Car,92.0
Delaware St,91.5
High Point,91.3
