Marist,98.7
W Kentucky,98.7
CS Fullerton,98.6
Bucknell,98.6
Florida Intl,98.6
E Carolina,98.5
Rob Morris,98.5
W Illinois,98.5
Arkansas St,98.5
Rider,98.4
UMKC,98.4
Texas State,98.4
Central Mich,98.4
American,98.4
Utah Val St,98.3
Morehead St,98.3
Holy Cross,98.2
Chicago St,98.2
Hofstra,98.2
Brown,98.2
Grand Canyon,98.1
Murray St,98.1
Tulane,98.0
Lafayette,98.0
Troy,98.0
Mercer,98.0
Cal St Nrdge,97.9
TN State,97.8
UC Davis,97.8
St Peters,97.8
NW State,97.8
UC Riverside,97.8
Oral Roberts,97.7
Monmouth,97.7
E Kentucky,97.7
Colgate,97.7
Elon,97.6
CS Bakersfld,97.6
SC Upstate,97.6
TX-Pan Am,97.6
Idaho,97.5
Lehigh,97.5
Army,97.5
Loyola-MD,97.5
S Utah,97.5
Seattle,97.4
Bryant,97.3
Montana,97.2
Dartmouth,97.2
E Washingtn,97.2
Weber State,97.2
North Dakota,97.1
F Dickinson,97.1
St Fran (NY),97.1
Stony Brook,97.0
TN Tech,97.0
Wofford,97.0
N Florida,96.9
Mt St Marys,96.9
N Arizona,96.9
Idaho State,96.9
Wagner,96.8
E Illinois,96.8
N Colorado,96.7
Albany,96.6
Fla Gulf Cst,96.6
Lipscomb,96.6
NC-Asheville,96.5
Sac State,96.5
Kennesaw St,96.5
Navy,96.5
Ste F Austin,96.5
Sacred Hrt,96.5
LIU-Brooklyn,96.4
Southern,96.3
E Tenn St,96.3
Hartford,96.3
High Point,96.3
Morgan St,96.2
Jksnville St,96.2
Montana St,96.2
VA Military,96.2
St Fran (PA),96.1
Portland St,96.1
NC Central,96.1
McNeese St,96.1
SIU Edward,96.0
Stetson,96.0
Sam Hous St,96.0
SE Missouri,96.0
Winthrop,96.0
W Carolina,95.9
Central Conn,95.9
Austin Peay,95.8
Charl South,95.8
Jacksonville,95.8
Abilene Christian,95.6
Howard,95.6
TN Martin,95.6
N Kentucky,95.6
Houston Bap,95.6
TX A&M-CC,95.6
Lamar,95.5
Gard-Webb,95.5
Coastal Car,95.5
Norfolk St,95.4
Longwood,95.4
Massachusetts Lowell,95.4
Coppin State,95.3
Maine,95.3
Savannah St,95.2
Hampton,95.2
Chattanooga,95.2
NC-Grnsboro,95.1
NJIT,95.1
New Orleans,95.0
Binghamton,94.9
N Hampshire,94.9
Radford,94.9
Liberty,94.9
Central Ark,94.8
Ark Pine Bl,94.8
SE Louisiana,94.8
Citadel,94.6
Maryland BC,94.6
S Car State,94.5
Incarnate Word,94.5
Nicholls St,94.5
Presbyterian,94.5
App State,94.5
Samford,94.5
Campbell,94.4
Furman,94.4
Jackson St,94.4
TX Southern,94.4
Florida A&M,94.3
Beth-Cook,94.2
Maryland ES,94.2
GA Southern,94.1
Alcorn State,94.1
Prairie View,94.1
NC A&T,94.0
Delaware St,94.0
Alab A&M,93.9
Grambling St,93.8
Miss Val St,93.7
Alabama St,93.6
