Arizona,108.2
USC,107.4
UCLA,107.2
Wash State,107.2
Texas,107.2
Oregon,107.1
Stanford,106.6
Arizona St,106.5
Tennessee,106.5
Duke,106.4
Oklahoma,106.3
Pittsburgh,106.2
Kansas St,106.2
Clemson,106.2
Texas Tech,106.1
Marquette,106.1
GA Tech,106.1
Wisconsin,106.0
Connecticut,105.9
Washington,105.9
Georgetown,105.9
Ohio State,105.8
California,105.8
Michigan St,105.6
Louisville,105.6
Baylor,105.6
N Carolina,105.6
Texas A&M,105.5
Illinois,105.4
Florida St,105.4
Missouri,105.4
W Virginia,105.4
Oklahoma St,105.4
Indiana,105.3
Purdue,105.3
Miami (FL),105.3
Syracuse,105.2
Notre Dame,105.2
Kansas,105.2
Providence,105.1
Maryland,105.1
Wake Forest,105.1
Nebraska,105.0
S Illinois,104.8
Virginia,104.8
Villanova,104.8
VA Tech,104.6
Kentucky,104.6
Arkansas,104.6
Xavier,104.5
NC State,104.4
Miss State,104.4
Miami (OH),104.2
Minnesota,104.2
DePaul,104.2
Cincinnati,104.2
Drake,104.1
Vanderbilt,104.0
Boston Col,104.0
St Josephs,103.9
Creighton,103.8
Bradley,103.8
Iowa State,103.8
U Mass,103.8
Illinois St,103.7
Seton Hall,103.7
Michigan,103.7
Colorado,103.7
Temple,103.6
Georgia,103.6
Mississippi,103.6
Missouri St,103.5
St Johns,103.5
Memphis,103.5
Gonzaga,103.4
S Florida,103.3
LSU,103.3
Florida,103.3
Indiana St,103.3
Penn State,103.3
Alabama,103.2
Dayton,103.2
N Iowa,103.1
S Carolina,103.1
Iowa,103.0
Charlotte,102.9
Northwestern,102.9
Rhode Island,102.8
BYU,102.8
UNLV,102.7
Duquesne,102.7
Utah,102.6
Saint Louis,102.5
San Diego St,102.5
Wichita St,102.4
Davidson,102.4
Butler,102.4
Ohio,102.4
Cleveland St,102.3
Fordham,102.2
Kent State,102.2
New Mexico,102.2
IL-Chicago,102.1
Geo Wshgtn,102.0
Oregon St,102.0
S Mississippi,101.9
Valparaiso,101.8
W Michigan,101.8
St Marys,101.8
Central Mich,101.7
Auburn,101.7
Youngs St,101.6
La Salle,101.6
Wright State,101.5
WI-Grn Bay,101.5
Rutgers,101.5
Evansville,101.5
UAB,101.4
WI-Milwkee,101.4
TX El Paso,101.4
Oral Roberts,101.4
Houston,101.3
Loyola-Chi,101.3
Richmond,101.3
Akron,101.2
Toledo,101.2
Central FL,101.1
Colorado St,101.1
Old Dominion,101.1
Detroit,101.1
Marshall,101.0
San Diego,101.0
Presbyterian,100.9
NC Central,100.9
Tulsa,100.9
Nevada,100.9
W Kentucky,100.9
Wyoming,100.8
VCU,100.8
Rice,100.8
Geo Mason,100.6
Tulane,100.6
Siena,100.6
S Alabama,100.5
NC-Grnsboro,100.5
N Illinois,100.5
Air Force,100.5
Bowling Grn,100.5
N Mex State,100.4
Northeastrn,100.4
St Bonavent,100.3
GA Southern,100.3
Oakland,100.3
Chattanooga,100.2
Marist,100.1
Ball State,100.1
Winthrop,100.0
Buffalo,99.9
UCSB,99.9
Cal St Nrdge,99.9
IPFW,99.9
E Michigan,99.8
IUPUI,99.7
Santa Clara,99.7
App State,99.7
N Dakota St,99.6
Niagara,99.6
Delaware,99.5
Pepperdine,99.5
Utah State,99.4
Middle Tenn,99.4
TX Christian,99.3
Col Charlestn,99.3
CS Fullerton,99.3
NC-Wilmgton,99.3
UC Irvine,99.3
LA Monroe,99.2
E Carolina,99.2
Rider,99.2
Portland St,99.2
Chicago St,99.1
Sam Hous St,99.1
Loyola-MD,99.1
Pacific,99.1
Boise State,99.0
Fairfield,98.9
North Texas,98.9
Holy Cross,98.9
S Utah,98.9
Wofford,98.8
American,98.8
(9-20),98.8
Florida Intl,98.8
Elon,98.8
Loyola Mymt,98.8
Brown,98.8
Nicholls St,98.7
Citadel,98.7
Lamar,98.7
E Tenn St,98.7
NW State,98.7
Wm & Mary,98.7
Ste F Austin,98.7
Maryland BC,98.7
UMKC,98.7
Hofstra,98.6
Cal Poly,98.6
LA Lafayette,98.6
Denver,98.6
New Orleans,98.6
S Methodist,98.5
Troy,98.5
Drexel,98.5
Bucknell,98.5
W Carolina,98.4
Fresno St,98.4
N Arizona,98.3
W Illinois,98.3
Georgia St,98.3
Furman,98.3
Portland,98.2
James Mad,98.2
Lafayette,98.2
TX A&M-CC,98.2
UC Riverside,98.1
TX-Arlington,98.1
McNeese St,98.1
Iona,98.1
San Jose St,98.1
San Fransco,98.1
Towson,98.1
Cornell,98.0
Montana,98.0
Idaho State,97.9
SE Louisiana,97.9
Canisius,97.9
Arkansas St,97.9
S Dakota St,97.9
Fla Atlantic,97.8
TX-San Ant,97.7
NC-Asheville,97.7
Weber State,97.7
AR Lit Rock,97.7
St Peters,97.7
E Washingtn,97.6
Belmont,97.6
Colgate,97.6
Albany,97.5
SC Upstate,97.5
Rob Morris,97.5
Idaho,97.4
Mt St Marys,97.4
Sac State,97.4
High Point,97.4
Radford,97.3
N Colorado,97.3
Vermont,97.3
Montana St,97.2
Gard-Webb,97.2
Boston U,97.2
Central Conn,97.2
Princeton,97.2
Lg Beach St,97.2
UC Davis,97.2
Lipscomb,97.2
Sacred Hrt,97.2
Hawaii,97.2
Yale,97.1
Austin Peay,97.1
Manhattan,97.1
Harvard,97.1
Liberty,97.0
Binghamton,96.9
Texas State,96.9
Jacksonville,96.9
Savannah St,96.9
LIU-Brooklyn,96.8
Charl South,96.8
Coastal Car,96.8
Hartford,96.8
Navy,96.8
Morgan St,96.7
Monmouth,96.7
Utah Val St,96.7
Quinnipiac,96.6
TN State,96.6
Central Ark,96.6
U Penn,96.6
Army,96.5
Lehigh,96.4
Wagner,96.4
LA Tech,96.4
St Fran (PA),96.4
Columbia,96.4
VA Military,96.3
Hampton,96.2
NJIT,96.2
St Fran (NY),96.2
F Dickinson,96.2
N Hampshire,96.1
Delaware St,96.1
CS Bakersfld,96.1
TN Martin,96.0
TN Tech,96.0
Murray St,96.0
Maine,96.0
Fla Gulf Cst,95.7
Dartmouth,95.7
Longwood,95.6
TX-Pan Am,95.6
Morehead St,95.5
N Florida,95.4
E Kentucky,95.4
Stetson,95.3
Stony Brook,95.3
Campbell,95.3
Samford,95.2
Howard,95.1
SE Missouri,95.0
Coppin State,95.0
NC A&T,94.9
E Illinois,94.9
Mercer,94.8
Maryland ES,94.6
Kennesaw St,94.6
Florida A&M,94.6
Jksnville St,94.2
S Car State,94.0
(10-17),93.9
Norfolk St,93.8
Alabama St,93.7
Beth-Cook,93.5
Southern,93.1
TX Southern,93.0
Miss Val St,92.9
Alcorn State,92.6
Jackson St,92.5
Prairie View,92.5
Alab A&M,92.2
Ark Pine Bl,91.7
Grambling St,91.3
