App State,96.6
St Fran (PA),96.5
Central FL,96.5
Central Conn,96.4
Lehigh,96.4
Sam Hous St,96.3
Fla Atlantic,96.2
Belmont,96.2
Ste F Austin,96.2
TX-Arlington,96.0
S Utah,96.0
Rob Morris,96.0
Idaho State,96.0
Wagner,95.9
S Car State,95.9
Brown,95.8
(4-19),95.7
NW State,95.6
Harvard,95.6
Holy Cross,95.6
Col Charlestn,95.6
Jackson St,95.6
Georgia St,95.6
Dartmouth,95.5
VA Military,95.5
(10-20),95.4
Yale,95.4
McNeese St,95.4
TX-San Ant,95.4
Wofford,95.3
Cornell,95.2
Prairie View,95.2
TX Southern,95.2
SE Louisiana,95.2
Ark Pine Bl,95.1
NC-Grnsboro,95.0
Columbia,95.0
Morgan St,94.9
Miss Val St,94.8
Army,94.8
Stetson,94.7
Radford,94.6
W Carolina,94.5
Alcorn State,94.5
Chattanooga,94.5
Maryland BC,94.4
Southern,94.2
Samford,94.1
Grambling St,94.1
Citadel,93.9
E Tenn St,93.8
GA Southern,93.6
Campbell,93.5
Delaware St,93.5
Beth-Cook,93.4
Maryland ES,93.4
Alabama St,93.3
Charl South,93.3
Liberty,93.3
Hampton,93.3
Furman,93.1
Troy,92.9
Winthrop,92.9
NC A&T,92.8
Jksnville St,92.5
Florida A&M,92.4
Mercer,92.4
Coastal Car,92.1
Howard,92.0
