Arizona,108.8
Kentucky,108.3
Indiana,107.6
UCLA,107.5
Georgia,107.5
Stanford,107.4
Tennessee,107.4
Florida,107.2
USC,107.1
Arkansas,107.0
S Carolina,106.9
Maryland,106.7
Wake Forest,106.7
Miss State,106.7
Alabama,106.6
Duke,106.6
Illinois,106.5
Oregon,106.5
Washington,106.4
Michigan St,106.4
Texas,106.4
Mississippi,106.3
California,106.2
Oklahoma,106.1
Charlotte,106.0
Kansas,105.9
Wisconsin,105.8
Arizona St,105.7
Cincinnati,105.6
LSU,105.5
Connecticut,105.4
Louisville,105.3
Ohio State,105.3
NC State,105.3
Marquette,105.3
Oklahoma St,105.3
Vanderbilt,105.3
Minnesota,105.3
Auburn,105.2
Virginia,105.2
Georgetown,105.1
Villanova,105.1
Notre Dame,105.1
Texas Tech,105.0
Iowa,104.9
Missouri,104.9
St Johns,104.9
Boston Col,104.7
Oregon St,104.7
GA Tech,104.6
Miami (FL),104.5
Temple,104.5
Syracuse,104.4
BYU,104.4
San Diego St,104.3
Pepperdine,104.3
Purdue,104.2
Seton Hall,104.2
Utah,104.1
Pittsburgh,104.0
St Josephs,103.9
Fresno St,103.9
S Florida,103.9
N Carolina,103.8
Memphis,103.8
Michigan,103.8
Saint Louis,103.7
Richmond,103.7
Northwestern,103.6
Xavier,103.6
LA Tech,103.6
Wyoming,103.5
Houston,103.5
New Mexico,103.4
Wash State,103.4
Texas A&M,103.4
Dayton,103.3
Colorado,103.3
Tulane,103.3
Gonzaga,103.2
St Bonavent,103.2
UNLV,103.2
Providence,103.1
Nebraska,103.0
Rutgers,102.9
Colorado St,102.9
W Virginia,102.9
Tulsa,102.7
Penn State,102.6
E Carolina,102.6
U Mass,102.6
Air Force,102.6
S Methodist,102.5
Florida St,102.5
Ball State,102.5
Iowa State,102.5
Kansas St,102.5
DePaul,102.5
UAB,102.4
Baylor,102.4
Nevada,102.4
S Mississippi,102.3
VA Tech,102.2
Miami (OH),102.2
La Salle,102.0
Hawaii,102.0
Clemson,102.0
TX Christian,101.9
San Diego,101.9
Geo Wshgtn,101.9
Rhode Island,101.8
Duquesne,101.7
Fordham,101.7
Kent State,101.7
S Illinois,101.7
Creighton,101.6
WI-Milwkee,101.5
Boise State,101.5
Davidson,101.5
Detroit,101.4
Bowling Grn,101.4
Illinois St,101.4
TX El Paso,101.3
UCSB,101.3
E Tenn St,101.3
NC-Wilmgton,101.2
UC Irvine,101.2
IL-Chicago,101.2
N Mex State,101.1
W Kentucky,101.1
San Fransco,101.0
Chattanooga,100.9
LA Lafayette,100.9
San Jose St,100.9
Cal St Nrdge,100.9
Lg Beach St,100.9
Missouri St,100.9
Ohio,100.8
Pacific,100.8
Oakland,100.7
Toledo,100.7
Rice,100.7
VA Military,100.6
Utah State,100.6
Central Mich,100.6
Valparaiso,100.6
Butler,100.5
Loyola-Chi,100.5
Marshall,100.5
VCU,100.4
Wofford,100.4
St Marys,100.4
AR Lit Rock,100.4
N Iowa,100.4
Delaware,100.4
W Michigan,100.4
North Texas,100.3
Indiana St,100.3
NC-Grnsboro,100.3
Geo Mason,100.3
Wichita St,100.3
E Washingtn,100.2
Bradley,100.2
Cal Poly,100.2
IUPUI,100.1
Furman,100.1
Montana St,100.1
Drake,100.1
New Orleans,100.0
Wright State,100.0
Santa Clara,100.0
UC Riverside,100.0
GA Southern,100.0
Wm & Mary,99.9
App State,99.9
Buffalo,99.9
Col Charlestn,99.9
Weber State,99.9
Arkansas St,99.8
Loyola Mymt,99.7
Drexel,99.7
McNeese St,99.7
Akron,99.7
Portland,99.7
U Penn,99.7
N Illinois,99.7
Middle Tenn,99.6
Citadel,99.6
Hofstra,99.6
LA Monroe,99.6
Old Dominion,99.5
Evansville,99.5
Youngs St,99.4
Oral Roberts,99.4
Chicago St,99.4
Portland St,99.3
Idaho,99.3
CS Fullerton,99.3
Princeton,99.3
James Mad,99.3
Florida Intl,99.3
S Utah,99.3
W Carolina,99.2
TX-Pan Am,99.2
Georgia St,99.1
S Alabama,99.0
Murray St,99.0
WI-Grn Bay,98.9
Cleveland St,98.9
Central FL,98.8
UMKC,98.8
Montana,98.8
(9-13),98.8
Austin Peay,98.8
Troy,98.7
E Michigan,98.7
TX-San Ant,98.6
Denver,98.6
N Arizona,98.6
Samford,98.6
NW State,98.5
Morehead St,98.5
TN Tech,98.5
Sam Hous St,98.5
Belmont,98.5
Mercer,98.4
Texas State,98.4
Nicholls St,98.3
Towson,98.3
Gard-Webb,98.3
E Illinois,98.1
Fla Atlantic,98.1
Siena,98.0
Jacksonville,97.9
Idaho State,97.8
Yale,97.7
TX-Arlington,97.7
TN State,97.6
Fairfield,97.5
Stetson,97.5
Lamar,97.5
Niagara,97.5
Marist,97.5
E Kentucky,97.4
Ste F Austin,97.4
TN Martin,97.4
St Peters,97.4
Iona,97.3
Campbell,97.2
Rider,97.2
Brown,97.2
Manhattan,97.1
SE Missouri,97.1
Columbia,97.1
Cornell,97.0
W Illinois,96.9
TX A&M-CC,96.9
SE Louisiana,96.8
Radford,96.7
Holy Cross,96.7
Lipscomb,96.7
Sac State,96.6
Harvard,96.5
Jksnville St,96.4
American,96.4
Monmouth,96.3
Hampton,96.3
Boston U,96.2
Lafayette,96.1
Canisius,96.1
Colgate,96.0
Navy,95.8
Dartmouth,95.8
Wagner,95.8
Lehigh,95.7
NC-Asheville,95.6
Loyola-MD,95.5
Bucknell,95.4
Savannah St,95.3
NC A&T,95.3
(4-23),95.2
Charl South,95.2
S Car State,95.2
Central Conn,95.1
Stony Brook,95.0
Vermont,95.0
