Duke,107.9
Kentucky,107.8
Arizona,107.8
N Carolina,107.5
GA Tech,107.4
UCLA,107.1
Tennessee,107.0
Florida St,106.9
Michigan St,106.8
Clemson,106.8
VA Tech,106.8
Boston Col,106.7
Maryland,106.7
Villanova,106.6
Georgia,106.5
Pittsburgh,106.4
Ohio State,106.4
Indiana,106.3
Arkansas,106.3
Georgetown,106.2
Texas,106.2
Virginia,106.2
Miss State,106.2
Stanford,106.2
S Illinois,106.1
Florida,106.1
Wisconsin,106.1
Vanderbilt,106.0
DePaul,105.9
LSU,105.9
Creighton,105.7
USC,105.7
Texas Tech,105.7
Wash State,105.7
Washington,105.7
Texas A&M,105.7
Bradley,105.6
Oregon,105.6
Marquette,105.6
Purdue,105.6
Illinois,105.5
Missouri St,105.5
Alabama,105.5
Michigan,105.4
N Iowa,105.3
Oklahoma,105.3
Iowa,105.3
Louisville,105.2
California,105.2
Wichita St,105.2
Mississippi,105.1
Auburn,105.1
Oklahoma St,105.1
Wake Forest,104.9
Kansas,104.9
Kansas St,104.9
Missouri,104.9
Nebraska,104.8
S Carolina,104.8
W Virginia,104.7
Syracuse,104.7
NC State,104.6
Connecticut,104.6
Notre Dame,104.4
Gonzaga,104.4
UNLV,104.3
Miami (FL),104.3
Providence,104.2
Arizona St,104.2
Indiana St,104.2
Illinois St,104.0
Air Force,103.8
Evansville,103.8
Drake,103.8
BYU,103.7
San Diego St,103.5
Baylor,103.4
Iowa State,103.4
Colorado,103.2
Memphis,103.2
St Johns,103.2
Oregon St,103.1
Minnesota,103.1
Cincinnati,103.0
Utah,103.0
Butler,102.9
Drexel,102.8
Colorado St,102.7
Seton Hall,102.6
Hawaii,102.6
Santa Clara,102.6
Nevada,102.6
Northwestern,102.6
Houston,102.4
Penn State,102.4
Wyoming,102.4
Saint Louis,102.3
Xavier,102.3
App State,102.2
Utah State,102.2
Old Dominion,102.2
Toledo,102.0
St Josephs,102.0
U Mass,102.0
Miami (OH),102.0
New Mexico,101.9
Rutgers,101.9
Chicago St,101.8
St Marys,101.8
UAB,101.8
Kent State,101.8
Boise State,101.8
S Florida,101.7
Loyola-Chi,101.7
Dayton,101.6
Geo Mason,101.6
N Mex State,101.6
Winthrop,101.5
W Michigan,101.4
Fresno St,101.4
San Jose St,101.4
Hofstra,101.4
Detroit,101.2
WI-Milwkee,101.1
Rhode Island,101.1
TX Christian,101.1
San Fransco,101.0
VCU,101.0
Temple,101.0
Loyola Mymt,101.0
IL-Chicago,101.0
Geo Wshgtn,101.0
Wright State,101.0
Oakland,100.9
Ohio,100.9
LA Tech,100.8
Cleveland St,100.8
Charlotte,100.7
Tulsa,100.7
Oral Roberts,100.6
Youngs St,100.5
Davidson,100.5
S Mississippi,100.5
Akron,100.3
Marshall,100.3
WI-Grn Bay,100.3
E Carolina,100.3
Northeastrn,100.3
Rice,100.3
San Diego,100.2
Towson,100.2
Tulane,100.1
Pepperdine,100.1
Valparaiso,100.1
Fordham,100.0
Col Charlestn,100.0
TX El Paso,100.0
S Methodist,100.0
Portland,99.9
NC-Wilmgton,99.9
Central FL,99.9
Idaho State,99.8
Idaho,99.6
N Illinois,99.6
W Kentucky,99.5
Ball State,99.5
Buffalo,99.4
Duquesne,99.4
W Carolina,99.4
Furman,99.4
N Arizona,99.4
Bucknell,99.4
Lg Beach St,99.3
(2-24),99.3
Holy Cross,99.2
Georgia St,99.2
Sam Hous St,99.2
TX A&M-CC,99.1
U Penn,99.1
Citadel,99.1
Central Mich,99.0
Pacific,99.0
UC Irvine,99.0
UMKC,98.9
E Washingtn,98.9
Albany,98.9
NC-Grnsboro,98.9
Bowling Grn,98.9
Chattanooga,98.9
E Michigan,98.8
Elon,98.8
UCSB,98.8
Weber State,98.8
S Alabama,98.7
Richmond,98.7
Wofford,98.7
S Utah,98.7
Middle Tenn,98.6
IUPUI,98.5
NW State,98.5
Montana,98.4
Portland St,98.4
Cal Poly,98.4
Yale,98.4
N Dakota St,98.3
Delaware,98.3
Vermont,98.3
(10-21),98.3
St Bonavent,98.3
Wm & Mary,98.3
James Mad,98.2
Nicholls St,98.1
Sac State,98.1
Fairfield,98.1
GA Southern,98.1
Boston U,98.0
UC Davis,98.0
Montana St,97.9
Troy,97.9
CS Fullerton,97.8
IPFW,97.8
N Colorado,97.7
Lamar,97.7
Fla Atlantic,97.7
LA Lafayette,97.7
Marist,97.7
Arkansas St,97.7
Belmont,97.6
American,97.6
NC-Asheville,97.6
Siena,97.6
UC Riverside,97.6
North Texas,97.5
Harvard,97.5
Cornell,97.5
TN Tech,97.5
Brown,97.5
Utah Val St,97.5
La Salle,97.5
Cal St Nrdge,97.4
Florida Intl,97.4
New Orleans,97.3
AR Lit Rock,97.3
Lafayette,97.3
Austin Peay,97.2
TX-San Ant,97.2
LA Monroe,97.2
Maryland BC,97.2
Maine,97.2
SE Louisiana,97.1
Niagara,97.1
Lehigh,97.1
Hartford,97.1
Samford,97.1
W Illinois,97.1
Ste F Austin,97.0
Central Ark,97.0
Loyola-MD,97.0
Lipscomb,97.0
E Kentucky,96.9
TX-Arlington,96.9
McNeese St,96.9
N Hampshire,96.8
Sacred Hrt,96.8
Colgate,96.8
Iona,96.8
Princeton,96.8
Columbia,96.7
Army,96.7
Gard-Webb,96.6
Murray St,96.6
Rider,96.5
E Tenn St,96.5
Manhattan,96.5
Navy,96.5
Denver,96.5
Radford,96.4
Canisius,96.4
Stony Brook,96.4
Mt St Marys,96.4
Binghamton,96.4
Dartmouth,96.3
Delaware St,96.3
High Point,96.3
Liberty,96.2
TN State,96.2
Charl South,96.2
Texas State,96.1
Central Conn,96.0
S Dakota St,96.0
TX-Pan Am,96.0
St Fran (NY),95.9
SE Missouri,95.9
F Dickinson,95.9
VA Military,95.9
Jacksonville,95.8
Monmouth,95.7
Coastal Car,95.6
Quinnipiac,95.5
Jksnville St,95.5
Rob Morris,95.5
Stetson,95.4
Longwood,95.4
Morehead St,95.4
E Illinois,95.3
TN Martin,95.3
N Florida,95.3
Kennesaw St,95.2
Wagner,95.2
Savannah St,95.2
NJIT,95.2
Campbell,95.2
St Peters,94.9
LIU-Brooklyn,94.9
St Fran (PA),94.9
Mercer,94.9
Miss Val St,94.7
Jackson St,94.7
Coppin State,94.2
Florida A&M,94.2
Hampton,94.2
Ark Pine Bl,94.1
Southern,93.9
NC A&T,93.6
Prairie View,93.6
Alabama St,93.5
TX Southern,93.2
Grambling St,93.0
S Car State,92.9
Norfolk St,92.9
Maryland ES,92.9
Alcorn State,92.8
Howard,92.8
Morgan St,92.8
Alab A&M,92.3
Beth-Cook,92.0
